Name,Impact_factor,Journal,PDF,Url,Date_published,Date_added,Title
2016-Adapting Drug Approval Pathways for Bacteriophage-Based Therapeutics_Cooper_Frontiers in Microbiology,4.2,Frontiers in Microbiology,http://jinlong.local:8668/zotero_papers/2016-Adapting%20Drug%20Approval%20Pathways%20for%20Bacteriophage-Based%20Therapeutics_Cooper_Frontiers%20in%20Microbiology.pdf,https://www.frontiersin.org/articles/10.3389/fmicb.2016.01209/full,2016-01-01,2019-08-09,Adapting Drug Approval Pathways for Bacteriophage-Based Therapeutics
2017-The Mammalian Gut as a Matchmaker_Khan Mirzaei_Cell Host & Microbe,15.9,Cell Host & Microbe,http://jinlong.local:8668/zotero_papers/2017-The%20Mammalian%20Gut%20as%20a%20Matchmaker_Khan%20Mirzaei_Cell%20Host%20%26%20Microbe.pdf,http://www.sciencedirect.com/science/article/pii/S1931312817305097,2017-12-13,2019-08-09,The Mammalian Gut as a Matchmaker
2015-VirSorter - mining viral signal from microbial genomic data_Roux_PeerJ,2.4,PeerJ,http://jinlong.local:8668/zotero_papers/2015-VirSorter%20-%20mining%20viral%20signal%20from%20microbial%20genomic%20data_Roux_PeerJ.pdf,https://peerj.com/articles/985,2015-05-28,2019-08-09,VirSorter: mining viral signal from microbial genomic data
2006-MetaGene - prokaryotic gene finding from environmental genome shotgun sequences_Noguchi_Nucleic Acids Research,11.5,Nucleic Acids Research,http://jinlong.local:8668/zotero_papers/2006-MetaGene%20-%20prokaryotic%20gene%20finding%20from%20environmental%20genome%20shotgun%20sequences_Noguchi_Nucleic%20Acids%20Research.pdf,https://academic.oup.com/nar/article/34/19/5623/3112023,2006-10-01,2019-08-09,MetaGene: prokaryotic gene finding from environmental genome shotgun sequences
2011-PHAST - A Fast Phage Search Tool_Zhou_Nucleic Acids Research,11.5,Nucleic Acids Research,http://jinlong.local:8668/zotero_papers/2011-PHAST%20-%20A%20Fast%20Phage%20Search%20Tool_Zhou_Nucleic%20Acids%20Research.pdf,https://academic.oup.com/nar/article/39/suppl_2/W347/2507246,2011-07-01,2019-08-10,PHAST: A Fast Phage Search Tool
2015-Structure and function of the global ocean microbiome_Sunagawa_Science,41.8,Science,http://jinlong.local:8668/zotero_papers/2015-Structure%20and%20function%20of%20the%20global%20ocean%20microbiome_Sunagawa_Science.pdf,http://www.sciencemag.org/cgi/doi/10.1126/science.1261359,2015-05-22,2019-08-11,Structure and function of the global ocean microbiome
2015-Principles Governing A-to-I RNA Editing in the Breast Cancer Transcriptome_Fumagalli_Cell Reports,8.1,Cell Reports,http://jinlong.local:8668/zotero_papers/2015-Principles%20Governing%20A-to-I%20RNA%20Editing%20in%20the%20Breast%20Cancer%20Transcriptome_Fumagalli_Cell%20Reports.pdf,https://linkinghub.elsevier.com/retrieve/pii/S2211124715010438,2015-10-01,2019-08-11,Principles Governing A-to-I RNA Editing in the Breast Cancer Transcriptome
2014-Swarm - robust and fast clustering method for amplicon-based studies_Mahe_PeerJ,2.4,PeerJ,http://jinlong.local:8668/zotero_papers/2014-Swarm%20-%20robust%20and%20fast%20clustering%20method%20for%20amplicon-based%20studies_Mahe_PeerJ.pdf,https://peerj.com/articles/593,2014-09-25,2019-08-11,Swarm: robust and fast clustering method for amplicon-based studies
2012-Microbial interactions - from networks to models_Faust_Nature Reviews Microbiology,34.2,Nature Reviews Microbiology,http://jinlong.local:8668/zotero_papers/2012-Microbial%20interactions%20-%20from%20networks%20to%20models_Faust_Nature%20Reviews%20Microbiology.pdf,http://www.nature.com/articles/nrmicro2832,2012-08-01,2019-08-11,Microbial interactions: from networks to models
2016-Deep learning in bioinformatics_Min_Briefings in Bioinformatics,9.0,Briefings in Bioinformatics,http://jinlong.local:8668/zotero_papers/2016-Deep%20learning%20in%20bioinformatics_Min_Briefings%20in%20Bioinformatics.pdf,https://academic.oup.com/bib/article-lookup/doi/10.1093/bib/bbw068,2016-07-29,2019-08-11,Deep learning in bioinformatics
2013-Emerging methods in protein co-evolution_de Juan_Nature Reviews Genetics,33.1,Nature Reviews Genetics,http://jinlong.local:8668/zotero_papers/2013-Emerging%20methods%20in%20protein%20co-evolution_de%20Juan_Nature%20Reviews%20Genetics.pdf,http://www.nature.com/articles/nrg3414,2013-04-01,2019-08-11,Emerging methods in protein co-evolution
2014-lnCeDB - Database of Human Long Noncoding RNA Acting as Competing Endogenous RNA_Das_PLoS ONE,2.7,PLoS ONE,http://jinlong.local:8668/zotero_papers/2014-lnCeDB%20-%20Database%20of%20Human%20Long%20Noncoding%20RNA%20Acting%20as%20Competing%20Endogenous%20RNA_Das_PLoS%20ONE.pdf,https://dx.plos.org/10.1371/journal.pone.0098965,2014-06-13,2019-08-11,lnCeDB: Database of Human Long Noncoding RNA Acting as Competing Endogenous RNA
2011-starBase - a database for exploring microRNA–mRNA interaction maps from Argonaute CLIP-Seq and Degradome-Seq data_Yang_Nucleic Acids Research,11.5,Nucleic Acids Research,http://jinlong.local:8668/zotero_papers/2011-starBase%20-%20a%20database%20for%20exploring%20microRNA%E2%80%93mRNA%20interaction%20maps%20from%20Argonaute%20CLIP-Seq%20and%20Degradome-Seq%20data_Yang_Nucleic%20Acids%20Research.pdf,https://academic.oup.com/nar/article-lookup/doi/10.1093/nar/gkq1056,2011-01-01,2019-08-11,starBase: a database for exploring microRNA–mRNA interaction maps from Argonaute CLIP-Seq and Degradome-Seq data
2015-Continuous Distributed Representation of Biological Sequences for Deep Proteomics and Genomics_Asgari_PLOS ONE,2.7,PLOS ONE,http://jinlong.local:8668/zotero_papers/2015-Continuous%20Distributed%20Representation%20of%20Biological%20Sequences%20for%20Deep%20Proteomics%20and%20Genomics_Asgari_PLOS%20ONE.pdf,https://dx.plos.org/10.1371/journal.pone.0141287,2015-11-10,2019-08-11,Continuous Distributed Representation of Biological Sequences for Deep Proteomics and Genomics
2015-De novo protein conformational sampling using a probabilistic graphical model_Bhattacharya_Scientific Reports,4.0,Scientific Reports,http://jinlong.local:8668/zotero_papers/2015-De%20novo%20protein%20conformational%20sampling%20using%20a%20probabilistic%20graphical%20model_Bhattacharya_Scientific%20Reports.pdf,http://www.nature.com/articles/srep16332,2015-12-01,2019-08-11,De novo protein conformational sampling using a probabilistic graphical model
2015-The Genomic Landscape and Clinical Relevance of A-to-I RNA Editing in Human Cancers_Han_Cancer Cell,26.6,Cancer Cell,http://jinlong.local:8668/zotero_papers/2015-The%20Genomic%20Landscape%20and%20Clinical%20Relevance%20of%20A-to-I%20RNA%20Editing%20in%20Human%20Cancers_Han_Cancer%20Cell.pdf,https://linkinghub.elsevier.com/retrieve/pii/S1535610815003049,2015-10-01,2019-08-11,The Genomic Landscape and Clinical Relevance of A-to-I RNA Editing in Human Cancers
"2011-Marine bacterial, archaeal and protistan association networks reveal ecological linkages_Steele_The ISME Journal",,The ISME Journal,http://jinlong.local:8668/zotero_papers/2011-Marine%20bacterial%2C%20archaeal%20and%20protistan%20association%20networks%20reveal%20ecological%20linkages_Steele_The%20ISME%20Journal.pdf,http://www.nature.com/articles/ismej201124,2011-09-01,2019-08-11,"Marine bacterial, archaeal and protistan association networks reveal ecological linkages"
2016-Protein-structure-guided discovery of functional mutations across 19 cancer types_Niu_Nature Genetics,27.6,Nature Genetics,http://jinlong.local:8668/zotero_papers/2016-Protein-structure-guided%20discovery%20of%20functional%20mutations%20across%2019%20cancer%20types_Niu_Nature%20Genetics.pdf,http://www.nature.com/articles/ng.3586,2016-08-01,2019-08-11,Protein-structure-guided discovery of functional mutations across 19 cancer types
2012-Fundamentals of Microbial Community Resistance and Resilience_Shade_Frontiers in Microbiology,4.2,Frontiers in Microbiology,http://jinlong.local:8668/zotero_papers/2012-Fundamentals%20of%20Microbial%20Community%20Resistance%20and%20Resilience_Shade_Frontiers%20in%20Microbiology.pdf,http://journal.frontiersin.org/article/10.3389/fmicb.2012.00417/abstract,2012-01-01,2019-08-11,Fundamentals of Microbial Community Resistance and Resilience
2016-Convolutional neural network architectures for predicting DNA–protein binding_Zeng_Bioinformatics,5.6,Bioinformatics,http://jinlong.local:8668/zotero_papers/2016-Convolutional%20neural%20network%20architectures%20for%20predicting%20DNA%E2%80%93protein%20binding_Zeng_Bioinformatics.pdf,https://academic.oup.com/bioinformatics/article-lookup/doi/10.1093/bioinformatics/btw255,2016-06-15,2019-08-11,Convolutional neural network architectures for predicting DNA–protein binding
2003-Correlation and Simple Linear Regression_Zou_Radiology,7.9,Radiology,http://jinlong.local:8668/zotero_papers/2003-Correlation%20and%20Simple%20Linear%20Regression_Zou_Radiology.pdf,http://pubs.rsna.org/doi/10.1148/radiol.2273011499,2003-06-01,2019-08-11,Correlation and Simple Linear Regression
2012-miRcode - a map of putative microRNA target sites in the long non-coding transcriptome_Jeggari_Bioinformatics,5.6,Bioinformatics,http://jinlong.local:8668/zotero_papers/2012-miRcode%20-%20a%20map%20of%20putative%20microRNA%20target%20sites%20in%20the%20long%20non-coding%20transcriptome_Jeggari_Bioinformatics.pdf,https://academic.oup.com/bioinformatics/article-lookup/doi/10.1093/bioinformatics/bts344,2012-08-01,2019-08-11,miRcode: a map of putative microRNA target sites in the long non-coding transcriptome
2012-Molecular ecological network analyses_Deng_BMC Bioinformatics,3.2,BMC Bioinformatics,http://jinlong.local:8668/zotero_papers/2012-Molecular%20ecological%20network%20analyses_Deng_BMC%20Bioinformatics.pdf,http://bmcbioinformatics.biomedcentral.com/articles/10.1186/1471-2105-13-113,2012-01-01,2019-08-11,Molecular ecological network analyses
2009-Microbial community structure and its functional implications_Fuhrman_Nature,42.8,Nature,http://jinlong.local:8668/zotero_papers/2009-Microbial%20community%20structure%20and%20its%20functional%20implications_Fuhrman_Nature.pdf,http://www.nature.com/articles/nature08058,2009-05-01,2019-08-11,Microbial community structure and its functional implications
2015-Dynamics and Stabilization of the Human Gut Microbiome during the First Year of Life_Backhed_Cell Host & Microbe,15.9,Cell Host & Microbe,http://jinlong.local:8668/zotero_papers/2015-Dynamics%20and%20Stabilization%20of%20the%20Human%20Gut%20Microbiome%20during%20the%20First%20Year%20of%20Life_Backhed_Cell%20Host%20%26%20Microbe.pdf,https://linkinghub.elsevier.com/retrieve/pii/S1931312815001626,2015-05-01,2019-08-11,Dynamics and Stabilization of the Human Gut Microbiome during the First Year of Life
2019-Structural variation in the gut microbiome associates with host health_Zeevi_Nature,42.8,Nature,http://jinlong.local:8668/zotero_papers/2019-Structural%20variation%20in%20the%20gut%20microbiome%20associates%20with%20host%20health_Zeevi_Nature.pdf,,2019-01-01,2019-08-11,Structural variation in the gut microbiome associates with host health
2014-An integrated catalog of reference genes in the human gut microbiome_MetaHIT Consortium_Nature Biotechnology,36.6,Nature Biotechnology,http://jinlong.local:8668/zotero_papers/2014-An%20integrated%20catalog%20of%20reference%20genes%20in%20the%20human%20gut%20microbiome_MetaHIT%20Consortium_Nature%20Biotechnology.pdf,http://www.nature.com/articles/nbt.2942,2014-08-01,2019-08-11,An integrated catalog of reference genes in the human gut microbiome
2015-APASdb - a database describing alternative poly(A) sites and selection of heterogeneous cleavage sites downstream of poly(A) signals_You_Nucleic Acids Research,11.5,Nucleic Acids Research,http://jinlong.local:8668/zotero_papers/2015-APASdb%20-%20a%20database%20describing%20alternative%20poly%28A%29%20sites%20and%20selection%20of%20heterogeneous%20cleavage%20sites%20downstream%20of%20poly%28A%29%20signals_You_Nucleic%20Acids%20Research.pdf,http://academic.oup.com/nar/article/43/D1/D59/2437386/APASdb-a-database-describing-alternative-polyA,2015-01-28,2019-08-11,APASdb: a database describing alternative poly(A) sites and selection of heterogeneous cleavage sites downstream of poly(A) signals
2014-Human coding RNA editing is generally nonadaptive_Xu_Proceedings of the National Academy of Sciences,,Proceedings of the National Academy of Sciences,http://jinlong.local:8668/zotero_papers/2014-Human%20coding%20RNA%20editing%20is%20generally%20nonadaptive_Xu_Proceedings%20of%20the%20National%20Academy%20of%20Sciences.pdf,http://www.pnas.org/lookup/doi/10.1073/pnas.1321745111,2014-03-11,2019-08-11,Human coding RNA editing is generally nonadaptive
2015-Computing Workflows for Biologists - A Roadmap_Shade_PLOS Biology.PDF,7.1,PLOS Biology,http://jinlong.local:8668/zotero_papers/2015-Computing%20Workflows%20for%20Biologists%20-%20A%20Roadmap_Shade_PLOS%20Biology.PDF,http://dx.plos.org/10.1371/journal.pbio.1002303,2015-11-24,2019-08-11,Computing Workflows for Biologists: A Roadmap
2016-The MPI bioinformatics Toolkit as an integrative platform for advanced protein sequence and structure analysis_Alva_Nucleic Acids Research,11.5,Nucleic Acids Research,http://jinlong.local:8668/zotero_papers/2016-The%20MPI%20bioinformatics%20Toolkit%20as%20an%20integrative%20platform%20for%20advanced%20protein%20sequence%20and%20structure%20analysis_Alva_Nucleic%20Acids%20Research.pdf,https://academic.oup.com/nar/article-lookup/doi/10.1093/nar/gkw348,2016-07-08,2019-08-11,The MPI bioinformatics Toolkit as an integrative platform for advanced protein sequence and structure analysis
2015-Phenotype Prediction from Evolutionary Sequence Covariation_Hopf_PhD thesis,,PhD thesis,http://jinlong.local:8668/zotero_papers/2015-Phenotype%20Prediction%20from%20Evolutionary%20Sequence%20Covariation_Hopf_PhD%20thesis.pdf,,2015-01-01,2019-08-11,Phenotype Prediction from Evolutionary Sequence Covariation
"2012-Structure, function and diversity of the healthy human microbiome_The Human Microbiome Project Consortium_Nature",42.8,Nature,http://jinlong.local:8668/zotero_papers/2012-Structure%2C%20function%20and%20diversity%20of%20the%20healthy%20human%20microbiome_The%20Human%20Microbiome%20Project%20Consortium_Nature.pdf,http://www.nature.com/articles/nature11234,2012-06-01,2019-08-11,"Structure, function and diversity of the healthy human microbiome"
2019-Meta-analysis of fecal metagenomes reveals global microbial signatures that are specific for colorectal cancer_Wirbel_Nature Medicine,36.1,Nature Medicine,http://jinlong.local:8668/zotero_papers/2019-Meta-analysis%20of%20fecal%20metagenomes%20reveals%20global%20microbial%20signatures%20that%20are%20specific%20for%20colorectal%20cancer_Wirbel_Nature%20Medicine.pdf,http://www.nature.com/articles/s41591-019-0406-6,2019-04-01,2019-08-11,Meta-analysis of fecal metagenomes reveals global microbial signatures that are specific for colorectal cancer
2014-A simple metric of promoter architecture robustly predicts expression breadth of human genes suggesting that most transcription factors are positive regulators_Hurst_,,,http://jinlong.local:8668/zotero_papers/2014-A%20simple%20metric%20of%20promoter%20architecture%20robustly%20predicts%20expression%20breadth%20of%20human%20genes%20suggesting%20that%20most%20transcription%20factors%20are%20positive%20regulators_Hurst_.pdf,,2014-01-01,2019-08-11,A simple metric of promoter architecture robustly predicts expression breadth of human genes suggesting that most transcription factors are positive regulators
2016-Deep learning for computational biology_Angermueller_Molecular Systems Biology,9.0,Molecular Systems Biology,http://jinlong.local:8668/zotero_papers/2016-Deep%20learning%20for%20computational%20biology_Angermueller_Molecular%20Systems%20Biology.pdf,https://onlinelibrary.wiley.com/doi/abs/10.15252/msb.20156651,2016-07-01,2019-08-11,Deep learning for computational biology
